Propinsi,Dati_II,Tahun,Bulan,Tipe,Nominal,Jumlah
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2020,,Giro,161193.634648,4514
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2020,,Simpanan Berjangka,886052.062757,3889
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2020,,Tabungan,2323160.351318,682372
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2021,,Giro,246876.193159,4818
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2021,,Simpanan Berjangka,1052707.589605,3952
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2021,,Tabungan,2454754.3474,854756
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2022,,Giro,246916.324462,3145
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2022,,Simpanan Berjangka,1013479.320256,3982
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2022,,Tabungan,2509872.493963,653162
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2023,,Giro,288292.992784,3204
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2023,,Simpanan Berjangka,1524293.775731,4837
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2023,,Tabungan,2361006.566734,576727
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2023,Mar,Giro,359678.171148,3444
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2023,Mar,Simpanan Berjangka,1451311.509008,4848
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2023,Mar,Tabungan,2120268.404474,522059
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2023,Apr,Giro,322562.626637,3453
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2023,Apr,Simpanan Berjangka,1522612.032457,4822
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2023,Apr,Tabungan,2182312.853009,531757
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2023,May,Giro,354926.97042,6056
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2023,May,Simpanan Berjangka,1456159.433406,4804
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2023,May,Tabungan,2164740.512305,532529
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2023,Jun,Giro,304211.668001,3297
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2023,Jun,Simpanan Berjangka,1435881.270689,4977
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2023,Jun,Tabungan,2257408.405533,539060
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2023,Jul,Giro,321805.238725,3458
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2023,Jul,Simpanan Berjangka,1539614.173778,5007
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2023,Jul,Tabungan,2214665.987852,546089
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2023,Aug,Giro,367166.684196,3585
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2023,Aug,Simpanan Berjangka,1469634.593643,5048
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2023,Aug,Tabungan,2198407.201204,550160
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2023,Sep,Giro,385336.501709,3501
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2023,Sep,Simpanan Berjangka,1443576.962601,5004
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2023,Sep,Tabungan,2208007.454346,557779
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2023,Oct,Giro,496752.085717,3516
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2023,Oct,Simpanan Berjangka,1474050.953435,4970
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2023,Oct,Tabungan,2212233.090425,563253
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2023,Nov,Giro,360447.870527,3563
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2023,Nov,Simpanan Berjangka,1526056.822516,4901
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2023,Nov,Tabungan,2246671.84351,571371
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2023,Dec,Giro,288292.992784,3204
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2023,Dec,Simpanan Berjangka,1524293.775731,4837
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2023,Dec,Tabungan,2361006.566734,576727
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2024,Jan,Giro,372177.499835,3458
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2024,Jan,Simpanan Berjangka,1291538.204071,4848
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2024,Jan,Tabungan,2264098.998213,576851
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2024,Feb,Giro,369798.223886,3445
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2024,Feb,Simpanan Berjangka,1470585.680014,4859
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2024,Feb,Tabungan,2234492.069253,582997
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2024,Mar,Giro,428077.702456,3446
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2024,Mar,Simpanan Berjangka,1535483.829816,4829
SUMATERA SELATAN,Kab. Ogan Komering Ulu,2024,Mar,Tabungan,2299657.305542,587407
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2019,,Giro,1925521.910953,4169
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2019,,Simpanan Berjangka,3577517.044213,3784
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2019,,Tabungan,2642552.283759,542866
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2020,,Giro,1892614.563817,4481
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2020,,Simpanan Berjangka,1198009.223395,4139
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2020,,Tabungan,2868640.525365,661065
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2021,,Giro,1813724.374225,5014
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2021,,Simpanan Berjangka,4413069.937128,4225
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2021,,Tabungan,3320349.039937,750543
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2022,,Giro,3202743.023297,3283
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2022,,Simpanan Berjangka,6487213.342978,3775
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2022,,Tabungan,3616567.288059,663064
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,,Giro,2038796.918328,4168
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,,Simpanan Berjangka,2050588.344604,4477
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,,Tabungan,4025661.545147,799969
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,Mar,Giro,2275477.715393,4296
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,Mar,Simpanan Berjangka,5915162.701284,4567
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,Mar,Tabungan,3705266.395255,734463
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,Apr,Giro,2530290.012297,4281
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,Apr,Simpanan Berjangka,5517255.30346,4581
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,Apr,Tabungan,4082056.043882,742599
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,May,Giro,2636899.634342,6738
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,May,Simpanan Berjangka,8146708.589293,4556
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,May,Tabungan,3962796.887667,744647
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,Jun,Giro,2692838.995355,4163
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,Jun,Simpanan Berjangka,8964882.411183,4530
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,Jun,Tabungan,3977111.552135,752434
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,Jul,Giro,2221927.367109,4530
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,Jul,Simpanan Berjangka,3220976.573252,4519
