Propinsi,Dati_II,Tahun,Bulan,Kurs,Tipe,Nominal
JAWA TENGAH,Kab. Pekalongan,2023,Jul,Rupiah,Konsumsi,2738684.790264
JAWA TENGAH,Kab. Pekalongan,2023,Aug,Rupiah,Modal Kerja,3693778.514762
JAWA TENGAH,Kab. Pekalongan,2023,Aug,Rupiah,Investasi,655471.132527
JAWA TENGAH,Kab. Pekalongan,2023,Aug,Rupiah,Konsumsi,2764451.405318
JAWA TENGAH,Kab. Pekalongan,2023,Sep,Rupiah,Modal Kerja,3639018.785354
JAWA TENGAH,Kab. Pekalongan,2023,Sep,Rupiah,Investasi,636718.184722
JAWA TENGAH,Kab. Pekalongan,2023,Sep,Rupiah,Konsumsi,2714094.826928
JAWA TENGAH,Kab. Pekalongan,2023,Oct,Rupiah,Modal Kerja,3653373.028237
JAWA TENGAH,Kab. Pekalongan,2023,Oct,Rupiah,Investasi,639459.034727
JAWA TENGAH,Kab. Pekalongan,2023,Oct,Rupiah,Konsumsi,2747233.33732
JAWA TENGAH,Kab. Pekalongan,2023,Nov,Rupiah,Modal Kerja,3797736.165417
JAWA TENGAH,Kab. Pekalongan,2023,Nov,Rupiah,Investasi,653939.879941
JAWA TENGAH,Kab. Pekalongan,2023,Nov,Rupiah,Konsumsi,2765932.514861
JAWA TENGAH,Kab. Pekalongan,2023,Dec,Rupiah,Modal Kerja,3820463.79932
JAWA TENGAH,Kab. Pekalongan,2023,Dec,Rupiah,Investasi,657877.844236
JAWA TENGAH,Kab. Pekalongan,2023,Dec,Rupiah,Konsumsi,2781108.938225
JAWA TENGAH,Kab. Pekalongan,2024,Jan,Rupiah,Modal Kerja,3789708.820002
JAWA TENGAH,Kab. Pekalongan,2024,Jan,Rupiah,Investasi,654374.925922
JAWA TENGAH,Kab. Pekalongan,2024,Jan,Rupiah,Konsumsi,2796290.881448
JAWA TENGAH,Kab. Pekalongan,2024,Feb,Rupiah,Modal Kerja,3762825.741899
JAWA TENGAH,Kab. Pekalongan,2024,Feb,Rupiah,Investasi,661925.136297
JAWA TENGAH,Kab. Pekalongan,2024,Feb,Rupiah,Konsumsi,2819109.192213
JAWA TENGAH,Kab. Pekalongan,2024,Mar,Rupiah,Modal Kerja,3737630.110814
JAWA TENGAH,Kab. Pekalongan,2024,Mar,Rupiah,Investasi,660979.961095
JAWA TENGAH,Kab. Pekalongan,2024,Mar,Rupiah,Konsumsi,2842901.691776
JAWA TENGAH,Kab. Tegal,2018,,Rupiah,Modal Kerja,3649169.361258
JAWA TENGAH,Kab. Tegal,2018,,Rupiah,Investasi,551220.47196
