Propinsi,Dati_II,Tahun,Bulan,Kurs,Tipe,Nominal
KEPULAUAN RIAU,Kab. Lingga,2023,Jul,Rupiah,Investasi,65250.802596
KEPULAUAN RIAU,Kab. Lingga,2023,Jul,Rupiah,Konsumsi,434451.054401
KEPULAUAN RIAU,Kab. Lingga,2023,Aug,Rupiah,Modal Kerja,131156.636282
KEPULAUAN RIAU,Kab. Lingga,2023,Aug,Rupiah,Investasi,67821.360522
KEPULAUAN RIAU,Kab. Lingga,2023,Aug,Rupiah,Konsumsi,437885.824553
KEPULAUAN RIAU,Kab. Lingga,2023,Sep,Rupiah,Modal Kerja,130626.108901
KEPULAUAN RIAU,Kab. Lingga,2023,Sep,Rupiah,Investasi,67423.285355
KEPULAUAN RIAU,Kab. Lingga,2023,Sep,Rupiah,Konsumsi,444404.947375
KEPULAUAN RIAU,Kab. Lingga,2023,Oct,Rupiah,Modal Kerja,130363.924591
KEPULAUAN RIAU,Kab. Lingga,2023,Oct,Rupiah,Investasi,68291.553895
KEPULAUAN RIAU,Kab. Lingga,2023,Oct,Rupiah,Konsumsi,446781.395954
KEPULAUAN RIAU,Kab. Lingga,2023,Nov,Rupiah,Modal Kerja,130160.797785
KEPULAUAN RIAU,Kab. Lingga,2023,Nov,Rupiah,Investasi,72276.06756
KEPULAUAN RIAU,Kab. Lingga,2023,Nov,Rupiah,Konsumsi,448002.252052
KEPULAUAN RIAU,Kab. Lingga,2023,Dec,Rupiah,Modal Kerja,132233.130355
KEPULAUAN RIAU,Kab. Lingga,2023,Dec,Rupiah,Investasi,77337.735565
KEPULAUAN RIAU,Kab. Lingga,2023,Dec,Rupiah,Konsumsi,452191.721641
KEPULAUAN RIAU,Kab. Lingga,2024,Jan,Rupiah,Modal Kerja,130236.574526
KEPULAUAN RIAU,Kab. Lingga,2024,Jan,Rupiah,Investasi,80413.626829
KEPULAUAN RIAU,Kab. Lingga,2024,Jan,Rupiah,Konsumsi,452188.933199
KEPULAUAN RIAU,Kab. Lingga,2024,Feb,Rupiah,Modal Kerja,130446.1545
KEPULAUAN RIAU,Kab. Lingga,2024,Feb,Rupiah,Investasi,85763.947264
KEPULAUAN RIAU,Kab. Lingga,2024,Feb,Rupiah,Konsumsi,453799.329443
KEPULAUAN RIAU,Kab. Lingga,2024,Mar,Rupiah,Modal Kerja,130111.518971
KEPULAUAN RIAU,Kab. Lingga,2024,Mar,Rupiah,Investasi,92670.106566
KEPULAUAN RIAU,Kab. Lingga,2024,Mar,Rupiah,Konsumsi,456115.143717
KEPULAUAN RIAU,Kab. Natuna,2018,,Rupiah,Modal Kerja,201190.7222
KEPULAUAN RIAU,Kab. Natuna,2018,,Rupiah,Investasi,94026.791041
KEPULAUAN RIAU,Kab. Natuna,2018,,Rupiah,Konsumsi,478712.83149
KEPULAUAN RIAU,Kab. Natuna,2019,,Rupiah,Modal Kerja,211246.260504
KEPULAUAN RIAU,Kab. Natuna,2019,,Rupiah,Investasi,138073.665364
KEPULAUAN RIAU,Kab. Natuna,2019,,Rupiah,Konsumsi,522313.892696
KEPULAUAN RIAU,Kab. Natuna,2020,,Rupiah,Modal Kerja,223877.519298
KEPULAUAN RIAU,Kab. Natuna,2020,,Rupiah,Investasi,104974.941285
KEPULAUAN RIAU,Kab. Natuna,2020,,Rupiah,Konsumsi,615378.326999
KEPULAUAN RIAU,Kab. Natuna,2021,,Rupiah,Modal Kerja,277008.418996
KEPULAUAN RIAU,Kab. Natuna,2021,,Rupiah,Investasi,108847.676693
KEPULAUAN RIAU,Kab. Natuna,2021,,Rupiah,Konsumsi,645363.868833
KEPULAUAN RIAU,Kab. Natuna,2022,,Rupiah,Modal Kerja,341638.971172
KEPULAUAN RIAU,Kab. Natuna,2022,,Rupiah,Investasi,129600.30826
KEPULAUAN RIAU,Kab. Natuna,2022,,Rupiah,Konsumsi,708411.581577
KEPULAUAN RIAU,Kab. Natuna,2023,Mar,Rupiah,Modal Kerja,351195.796736
KEPULAUAN RIAU,Kab. Natuna,2023,Mar,Rupiah,Investasi,141414.827741
KEPULAUAN RIAU,Kab. Natuna,2023,Mar,Rupiah,Konsumsi,751284.84911
KEPULAUAN RIAU,Kab. Natuna,2023,Apr,Rupiah,Modal Kerja,341899.326878
KEPULAUAN RIAU,Kab. Natuna,2023,Apr,Rupiah,Investasi,143493.952571
KEPULAUAN RIAU,Kab. Natuna,2023,Apr,Rupiah,Konsumsi,751493.679174
KEPULAUAN RIAU,Kab. Natuna,2023,May,Rupiah,Modal Kerja,348481.46618
KEPULAUAN RIAU,Kab. Natuna,2023,May,Rupiah,Investasi,149639.999172
KEPULAUAN RIAU,Kab. Natuna,2023,May,Rupiah,Konsumsi,713938.970845
KEPULAUAN RIAU,Kab. Natuna,2023,Jun,Rupiah,Modal Kerja,352224.031943
KEPULAUAN RIAU,Kab. Natuna,2023,Jun,Rupiah,Investasi,154050.878084
KEPULAUAN RIAU,Kab. Natuna,2023,Jun,Rupiah,Konsumsi,715531.976965
KEPULAUAN RIAU,Kab. Natuna,2023,Jul,Rupiah,Modal Kerja,354574.714023
KEPULAUAN RIAU,Kab. Natuna,2023,Jul,Rupiah,Investasi,156882.209016
KEPULAUAN RIAU,Kab. Natuna,2023,Jul,Rupiah,Konsumsi,715953.308241
KEPULAUAN RIAU,Kab. Natuna,2023,Aug,Rupiah,Modal Kerja,364724.413395
KEPULAUAN RIAU,Kab. Natuna,2023,Aug,Rupiah,Investasi,164565.124777
KEPULAUAN RIAU,Kab. Natuna,2023,Aug,Rupiah,Konsumsi,720572.181989
KEPULAUAN RIAU,Kab. Natuna,2023,Sep,Rupiah,Modal Kerja,360176.473121
KEPULAUAN RIAU,Kab. Natuna,2023,Sep,Rupiah,Investasi,157685.578693
KEPULAUAN RIAU,Kab. Natuna,2023,Sep,Rupiah,Konsumsi,726433.138103
KEPULAUAN RIAU,Kab. Natuna,2023,Oct,Rupiah,Modal Kerja,376199.07478
KEPULAUAN RIAU,Kab. Natuna,2023,Oct,Rupiah,Investasi,159945.894346
KEPULAUAN RIAU,Kab. Natuna,2023,Oct,Rupiah,Konsumsi,729648.863322
KEPULAUAN RIAU,Kab. Natuna,2023,Nov,Rupiah,Modal Kerja,371214.277655
KEPULAUAN RIAU,Kab. Natuna,2023,Nov,Rupiah,Investasi,161193.236538
KEPULAUAN RIAU,Kab. Natuna,2023,Nov,Rupiah,Konsumsi,729668.822297
KEPULAUAN RIAU,Kab. Natuna,2023,Dec,Rupiah,Modal Kerja,364338.514394
KEPULAUAN RIAU,Kab. Natuna,2023,Dec,Rupiah,Investasi,166847.832305
KEPULAUAN RIAU,Kab. Natuna,2023,Dec,Rupiah,Konsumsi,731200.937229
KEPULAUAN RIAU,Kab. Natuna,2024,Jan,Rupiah,Modal Kerja,303926.491027
KEPULAUAN RIAU,Kab. Natuna,2024,Jan,Rupiah,Investasi,170203.863646
KEPULAUAN RIAU,Kab. Natuna,2024,Jan,Rupiah,Konsumsi,731433.251626
KEPULAUAN RIAU,Kab. Natuna,2024,Feb,Rupiah,Modal Kerja,313483.504155
KEPULAUAN RIAU,Kab. Natuna,2024,Feb,Rupiah,Investasi,171500.226009
KEPULAUAN RIAU,Kab. Natuna,2024,Feb,Rupiah,Konsumsi,733087.149945
KEPULAUAN RIAU,Kab. Natuna,2024,Mar,Rupiah,Modal Kerja,307450.862884
KEPULAUAN RIAU,Kab. Natuna,2024,Mar,Rupiah,Investasi,173006.130891
KEPULAUAN RIAU,Kab. Natuna,2024,Mar,Rupiah,Konsumsi,736437.831702
KEPULAUAN RIAU,Kab. Anambas,2018,,Rupiah,Modal Kerja,42843.223359
KEPULAUAN RIAU,Kab. Anambas,2018,,Rupiah,Investasi,14985.931929
KEPULAUAN RIAU,Kab. Anambas,2018,,Rupiah,Konsumsi,222144.436123
KEPULAUAN RIAU,Kab. Anambas,2019,,Rupiah,Modal Kerja,17302.898559
KEPULAUAN RIAU,Kab. Anambas,2019,,Rupiah,Investasi,8448.726162
KEPULAUAN RIAU,Kab. Anambas,2019,,Rupiah,Konsumsi,235298.837905
KEPULAUAN RIAU,Kab. Anambas,2020,,Rupiah,Modal Kerja,17474.337751
KEPULAUAN RIAU,Kab. Anambas,2020,,Rupiah,Investasi,4564.209591
KEPULAUAN RIAU,Kab. Anambas,2020,,Rupiah,Konsumsi,246249.993869
KEPULAUAN RIAU,Kab. Anambas,2021,,Rupiah,Modal Kerja,32054.289563
KEPULAUAN RIAU,Kab. Anambas,2021,,Rupiah,Investasi,3955.811502
KEPULAUAN RIAU,Kab. Anambas,2021,,Rupiah,Konsumsi,245123.930808
KEPULAUAN RIAU,Kab. Anambas,2022,,Rupiah,Modal Kerja,24608.119123
KEPULAUAN RIAU,Kab. Anambas,2022,,Rupiah,Investasi,2120.247283
KEPULAUAN RIAU,Kab. Anambas,2022,,Rupiah,Konsumsi,268218.935625
KEPULAUAN RIAU,Kab. Anambas,2023,Mar,Rupiah,Modal Kerja,23956.751526
KEPULAUAN RIAU,Kab. Anambas,2023,Mar,Rupiah,Investasi,1930.252814
KEPULAUAN RIAU,Kab. Anambas,2023,Mar,Rupiah,Konsumsi,269181.358798
KEPULAUAN RIAU,Kab. Anambas,2023,Apr,Rupiah,Modal Kerja,27320.36555
KEPULAUAN RIAU,Kab. Anambas,2023,Apr,Rupiah,Investasi,1985.628296
KEPULAUAN RIAU,Kab. Anambas,2023,Apr,Rupiah,Konsumsi,268978.047101
KEPULAUAN RIAU,Kab. Anambas,2023,May,Rupiah,Modal Kerja,28291.760129
KEPULAUAN RIAU,Kab. Anambas,2023,May,Rupiah,Investasi,1966.491841
KEPULAUAN RIAU,Kab. Anambas,2023,May,Rupiah,Konsumsi,272590.421814
KEPULAUAN RIAU,Kab. Anambas,2023,Jun,Rupiah,Modal Kerja,29853.370469
KEPULAUAN RIAU,Kab. Anambas,2023,Jun,Rupiah,Investasi,2050.515056
KEPULAUAN RIAU,Kab. Anambas,2023,Jun,Rupiah,Konsumsi,272276.861353
KEPULAUAN RIAU,Kab. Anambas,2023,Jul,Rupiah,Modal Kerja,30752.418676
KEPULAUAN RIAU,Kab. Anambas,2023,Jul,Rupiah,Investasi,2125.963495
KEPULAUAN RIAU,Kab. Anambas,2023,Jul,Rupiah,Konsumsi,273532.336787
KEPULAUAN RIAU,Kab. Anambas,2023,Aug,Rupiah,Modal Kerja,32291.508038
KEPULAUAN RIAU,Kab. Anambas,2023,Aug,Rupiah,Investasi,2157.638694
KEPULAUAN RIAU,Kab. Anambas,2023,Aug,Rupiah,Konsumsi,275268.199787
KEPULAUAN RIAU,Kab. Anambas,2023,Sep,Rupiah,Modal Kerja,32759.160408
KEPULAUAN RIAU,Kab. Anambas,2023,Sep,Rupiah,Investasi,2154.261076
KEPULAUAN RIAU,Kab. Anambas,2023,Sep,Rupiah,Konsumsi,278051.139887
KEPULAUAN RIAU,Kab. Anambas,2023,Oct,Rupiah,Modal Kerja,33223.375404
KEPULAUAN RIAU,Kab. Anambas,2023,Oct,Rupiah,Investasi,2355.232731
KEPULAUAN RIAU,Kab. Anambas,2023,Oct,Rupiah,Konsumsi,280388.547358
KEPULAUAN RIAU,Kab. Anambas,2023,Nov,Rupiah,Modal Kerja,33870.711399
KEPULAUAN RIAU,Kab. Anambas,2023,Nov,Rupiah,Investasi,2683.882473
KEPULAUAN RIAU,Kab. Anambas,2023,Nov,Rupiah,Konsumsi,283559.772704
KEPULAUAN RIAU,Kab. Anambas,2023,Dec,Rupiah,Modal Kerja,31838.301527
KEPULAUAN RIAU,Kab. Anambas,2023,Dec,Rupiah,Investasi,2655.253818
KEPULAUAN RIAU,Kab. Anambas,2023,Dec,Rupiah,Konsumsi,284221.234766
KEPULAUAN RIAU,Kab. Anambas,2024,Jan,Rupiah,Modal Kerja,28844.250843
KEPULAUAN RIAU,Kab. Anambas,2024,Jan,Rupiah,Investasi,2556.860338
KEPULAUAN RIAU,Kab. Anambas,2024,Jan,Rupiah,Konsumsi,284188.263942
KEPULAUAN RIAU,Kab. Anambas,2024,Feb,Rupiah,Modal Kerja,28647.402169
KEPULAUAN RIAU,Kab. Anambas,2024,Feb,Rupiah,Investasi,2632.783904
KEPULAUAN RIAU,Kab. Anambas,2024,Feb,Rupiah,Konsumsi,285893.316578
KEPULAUAN RIAU,Kab. Anambas,2024,Mar,Rupiah,Modal Kerja,28948.690501
KEPULAUAN RIAU,Kab. Anambas,2024,Mar,Rupiah,Investasi,2628.207085
KEPULAUAN RIAU,Kab. Anambas,2024,Mar,Rupiah,Konsumsi,286560.8642
KEPULAUAN RIAU,Kota Tanjung Pinang,2018,,Rupiah,Modal Kerja,1957405.644508
KEPULAUAN RIAU,Kota Tanjung Pinang,2018,,Rupiah,Investasi,766363.548727
KEPULAUAN RIAU,Kota Tanjung Pinang,2018,,Rupiah,Konsumsi,3113672.728654
KEPULAUAN RIAU,Kota Tanjung Pinang,2019,,Rupiah,Modal Kerja,1900210.307114
KEPULAUAN RIAU,Kota Tanjung Pinang,2019,,Rupiah,Investasi,777756.822569
KEPULAUAN RIAU,Kota Tanjung Pinang,2019,,Rupiah,Konsumsi,3403513.977455
KEPULAUAN RIAU,Kota Tanjung Pinang,2020,,Rupiah,Modal Kerja,1787661.590682
KEPULAUAN RIAU,Kota Tanjung Pinang,2020,,Rupiah,Investasi,969574.001105
KEPULAUAN RIAU,Kota Tanjung Pinang,2020,,Rupiah,Konsumsi,3509389.433783
KEPULAUAN RIAU,Kota Tanjung Pinang,2021,,Rupiah,Modal Kerja,1830646.437188
KEPULAUAN RIAU,Kota Tanjung Pinang,2021,,Rupiah,Investasi,785290.022284
KEPULAUAN RIAU,Kota Tanjung Pinang,2021,,Rupiah,Konsumsi,3843506.858919
KEPULAUAN RIAU,Kota Tanjung Pinang,2022,,Rupiah,Modal Kerja,1939093.715044
KEPULAUAN RIAU,Kota Tanjung Pinang,2022,,Rupiah,Investasi,1014264.370085
KEPULAUAN RIAU,Kota Tanjung Pinang,2022,,Rupiah,Konsumsi,4108514.271369
KEPULAUAN RIAU,Kota Tanjung Pinang,2023,Mar,Rupiah,Modal Kerja,1918094.510316
KEPULAUAN RIAU,Kota Tanjung Pinang,2023,Mar,Rupiah,Investasi,1009483.001119
KEPULAUAN RIAU,Kota Tanjung Pinang,2023,Mar,Rupiah,Konsumsi,4153540.160602
KEPULAUAN RIAU,Kota Tanjung Pinang,2023,Apr,Rupiah,Modal Kerja,1930588.449766
KEPULAUAN RIAU,Kota Tanjung Pinang,2023,Apr,Rupiah,Investasi,1031235.171398
KEPULAUAN RIAU,Kota Tanjung Pinang,2023,Apr,Rupiah,Konsumsi,4156365.967751
KEPULAUAN RIAU,Kota Tanjung Pinang,2023,May,Rupiah,Modal Kerja,1914871.82057
KEPULAUAN RIAU,Kota Tanjung Pinang,2023,May,Rupiah,Investasi,1011693.409044
KEPULAUAN RIAU,Kota Tanjung Pinang,2023,May,Rupiah,Konsumsi,4013851.961925
KEPULAUAN RIAU,Kota Tanjung Pinang,2023,Jun,Rupiah,Modal Kerja,1925890.478241
KEPULAUAN RIAU,Kota Tanjung Pinang,2023,Jun,Rupiah,Investasi,1017086.111203
KEPULAUAN RIAU,Kota Tanjung Pinang,2023,Jun,Rupiah,Konsumsi,4184986.502384
KEPULAUAN RIAU,Kota Tanjung Pinang,2023,Jul,Rupiah,Modal Kerja,1774653.515795
KEPULAUAN RIAU,Kota Tanjung Pinang,2023,Jul,Rupiah,Investasi,1004797.938154
KEPULAUAN RIAU,Kota Tanjung Pinang,2023,Jul,Rupiah,Konsumsi,4195029.630098
KEPULAUAN RIAU,Kota Tanjung Pinang,2023,Aug,Rupiah,Modal Kerja,1776365.03836
KEPULAUAN RIAU,Kota Tanjung Pinang,2023,Aug,Rupiah,Investasi,1117351.919491
KEPULAUAN RIAU,Kota Tanjung Pinang,2023,Aug,Rupiah,Konsumsi,4188228.963798
KEPULAUAN RIAU,Kota Tanjung Pinang,2023,Sep,Rupiah,Modal Kerja,1841225.036937
KEPULAUAN RIAU,Kota Tanjung Pinang,2023,Sep,Rupiah,Investasi,1201726.12937
KEPULAUAN RIAU,Kota Tanjung Pinang,2023,Sep,Rupiah,Konsumsi,4215445.580313
KEPULAUAN RIAU,Kota Tanjung Pinang,2023,Oct,Rupiah,Modal Kerja,1884350.281785
KEPULAUAN RIAU,Kota Tanjung Pinang,2023,Oct,Rupiah,Investasi,1193092.445824
KEPULAUAN RIAU,Kota Tanjung Pinang,2023,Oct,Rupiah,Konsumsi,4238516.92659
KEPULAUAN RIAU,Kota Tanjung Pinang,2023,Nov,Rupiah,Modal Kerja,1886876.343008
KEPULAUAN RIAU,Kota Tanjung Pinang,2023,Nov,Rupiah,Investasi,1183117.176117
KEPULAUAN RIAU,Kota Tanjung Pinang,2023,Nov,Rupiah,Konsumsi,4272835.19959
KEPULAUAN RIAU,Kota Tanjung Pinang,2023,Dec,Rupiah,Modal Kerja,1860624.082549
KEPULAUAN RIAU,Kota Tanjung Pinang,2023,Dec,Rupiah,Investasi,1288147.038606
KEPULAUAN RIAU,Kota Tanjung Pinang,2023,Dec,Rupiah,Konsumsi,4295131.104604
KEPULAUAN RIAU,Kota Tanjung Pinang,2024,Jan,Rupiah,Modal Kerja,1806202.469508
KEPULAUAN RIAU,Kota Tanjung Pinang,2024,Jan,Rupiah,Investasi,1276515.303535
KEPULAUAN RIAU,Kota Tanjung Pinang,2024,Jan,Rupiah,Konsumsi,4312572.860458
KEPULAUAN RIAU,Kota Tanjung Pinang,2024,Feb,Rupiah,Modal Kerja,1804418.244432
KEPULAUAN RIAU,Kota Tanjung Pinang,2024,Feb,Rupiah,Investasi,1288117.853224
KEPULAUAN RIAU,Kota Tanjung Pinang,2024,Feb,Rupiah,Konsumsi,4323227.453228
KEPULAUAN RIAU,Kota Tanjung Pinang,2024,Mar,Rupiah,Modal Kerja,1810269.346299
KEPULAUAN RIAU,Kota Tanjung Pinang,2024,Mar,Rupiah,Investasi,1303417.192982
KEPULAUAN RIAU,Kota Tanjung Pinang,2024,Mar,Rupiah,Konsumsi,4365020.539016
KEPULAUAN RIAU,Kab. Karimun,2018,,Rupiah,Modal Kerja,613359.926922
KEPULAUAN RIAU,Kab. Karimun,2018,,Rupiah,Investasi,707867.519774
KEPULAUAN RIAU,Kab. Karimun,2018,,Rupiah,Konsumsi,1258679.001107
KEPULAUAN RIAU,Kab. Karimun,2019,,Rupiah,Modal Kerja,608812.444367
KEPULAUAN RIAU,Kab. Karimun,2019,,Rupiah,Investasi,757183.771332
KEPULAUAN RIAU,Kab. Karimun,2019,,Rupiah,Konsumsi,1366003.665945
KEPULAUAN RIAU,Kab. Karimun,2020,,Rupiah,Modal Kerja,698882.448013
KEPULAUAN RIAU,Kab. Karimun,2020,,Rupiah,Investasi,737675.804903
KEPULAUAN RIAU,Kab. Karimun,2020,,Rupiah,Konsumsi,1442429.598325
KEPULAUAN RIAU,Kab. Karimun,2021,,Rupiah,Modal Kerja,830702.029515
KEPULAUAN RIAU,Kab. Karimun,2021,,Rupiah,Investasi,731072.524922
KEPULAUAN RIAU,Kab. Karimun,2021,,Rupiah,Konsumsi,1646736.391544
KEPULAUAN RIAU,Kab. Karimun,2022,,Rupiah,Modal Kerja,923961.239456
KEPULAUAN RIAU,Kab. Karimun,2022,,Rupiah,Investasi,666099.472115
KEPULAUAN RIAU,Kab. Karimun,2022,,Rupiah,Konsumsi,1955389.460446
KEPULAUAN RIAU,Kab. Karimun,2023,Mar,Rupiah,Modal Kerja,924669.568335
KEPULAUAN RIAU,Kab. Karimun,2023,Mar,Rupiah,Investasi,647327.165298
KEPULAUAN RIAU,Kab. Karimun,2023,Mar,Rupiah,Konsumsi,2037919.348167
KEPULAUAN RIAU,Kab. Karimun,2023,Apr,Rupiah,Modal Kerja,904409.573461
KEPULAUAN RIAU,Kab. Karimun,2023,Apr,Rupiah,Investasi,648957.432673
KEPULAUAN RIAU,Kab. Karimun,2023,Apr,Rupiah,Konsumsi,2050981.083118
KEPULAUAN RIAU,Kab. Karimun,2023,May,Rupiah,Modal Kerja,898110.331478
KEPULAUAN RIAU,Kab. Karimun,2023,May,Rupiah,Investasi,659061.315707
KEPULAUAN RIAU,Kab. Karimun,2023,May,Rupiah,Konsumsi,2072462.030644
KEPULAUAN RIAU,Kab. Karimun,2023,Jun,Rupiah,Modal Kerja,924556.200967
KEPULAUAN RIAU,Kab. Karimun,2023,Jun,Rupiah,Investasi,678758.134431
KEPULAUAN RIAU,Kab. Karimun,2023,Jun,Rupiah,Konsumsi,2093479.229673
KEPULAUAN RIAU,Kab. Karimun,2023,Jul,Rupiah,Modal Kerja,920890.549969
KEPULAUAN RIAU,Kab. Karimun,2023,Jul,Rupiah,Investasi,685007.38962
KEPULAUAN RIAU,Kab. Karimun,2023,Jul,Rupiah,Konsumsi,2108723.736192
KEPULAUAN RIAU,Kab. Karimun,2023,Aug,Rupiah,Modal Kerja,914913.028589
KEPULAUAN RIAU,Kab. Karimun,2023,Aug,Rupiah,Investasi,702603.602288
KEPULAUAN RIAU,Kab. Karimun,2023,Aug,Rupiah,Konsumsi,2134283.260658
KEPULAUAN RIAU,Kab. Karimun,2023,Sep,Rupiah,Modal Kerja,1007204.810984
KEPULAUAN RIAU,Kab. Karimun,2023,Sep,Rupiah,Investasi,751759.449093
KEPULAUAN RIAU,Kab. Karimun,2023,Sep,Rupiah,Konsumsi,2176630.150158
KEPULAUAN RIAU,Kab. Karimun,2023,Oct,Rupiah,Modal Kerja,1016236.730304
KEPULAUAN RIAU,Kab. Karimun,2023,Oct,Rupiah,Investasi,758704.99848
KEPULAUAN RIAU,Kab. Karimun,2023,Oct,Rupiah,Konsumsi,2200543.205947
KEPULAUAN RIAU,Kab. Karimun,2023,Nov,Rupiah,Modal Kerja,989671.928592
KEPULAUAN RIAU,Kab. Karimun,2023,Nov,Rupiah,Investasi,767061.827393
KEPULAUAN RIAU,Kab. Karimun,2023,Nov,Rupiah,Konsumsi,2229815.979491
KEPULAUAN RIAU,Kab. Karimun,2023,Dec,Rupiah,Modal Kerja,1012384.586414
KEPULAUAN RIAU,Kab. Karimun,2023,Dec,Rupiah,Investasi,782565.595655
KEPULAUAN RIAU,Kab. Karimun,2023,Dec,Rupiah,Konsumsi,2239534.700801
KEPULAUAN RIAU,Kab. Karimun,2024,Jan,Rupiah,Modal Kerja,977292.215459
KEPULAUAN RIAU,Kab. Karimun,2024,Jan,Rupiah,Investasi,803503.969267
KEPULAUAN RIAU,Kab. Karimun,2024,Jan,Rupiah,Konsumsi,2275394.32483
KEPULAUAN RIAU,Kab. Karimun,2024,Feb,Rupiah,Modal Kerja,988535.155225
KEPULAUAN RIAU,Kab. Karimun,2024,Feb,Rupiah,Investasi,842468.54776
KEPULAUAN RIAU,Kab. Karimun,2024,Feb,Rupiah,Konsumsi,2307546.394686
KEPULAUAN RIAU,Kab. Karimun,2024,Mar,Rupiah,Modal Kerja,977021.599639
KEPULAUAN RIAU,Kab. Karimun,2024,Mar,Rupiah,Investasi,869900.0216
KEPULAUAN RIAU,Kab. Karimun,2024,Mar,Rupiah,Konsumsi,2337469.230567
KEPULAUAN RIAU,Kab. Bintan (d/h Kab. Kepulauan Riau),2018,,Rupiah,Modal Kerja,1273535.469498
KEPULAUAN RIAU,Kab. Bintan (d/h Kab. Kepulauan Riau),2018,,Rupiah,Investasi,966934.830772
KEPULAUAN RIAU,Kab. Bintan (d/h Kab. Kepulauan Riau),2018,,Rupiah,Konsumsi,911786.262003
KEPULAUAN RIAU,Kab. Bintan (d/h Kab. Kepulauan Riau),2019,,Rupiah,Modal Kerja,1234878.124321
KEPULAUAN RIAU,Kab. Bintan (d/h Kab. Kepulauan Riau),2019,,Rupiah,Investasi,1471341.44216
KEPULAUAN RIAU,Kab. Bintan (d/h Kab. Kepulauan Riau),2019,,Rupiah,Konsumsi,841869.145659
KEPULAUAN RIAU,Kab. Bintan (d/h Kab. Kepulauan Riau),2020,,Rupiah,Modal Kerja,778822.92936
KEPULAUAN RIAU,Kab. Bintan (d/h Kab. Kepulauan Riau),2020,,Rupiah,Investasi,1199421.444239
KEPULAUAN RIAU,Kab. Bintan (d/h Kab. Kepulauan Riau),2020,,Rupiah,Konsumsi,737394.968478
KEPULAUAN RIAU,Kab. Bintan (d/h Kab. Kepulauan Riau),2021,,Rupiah,Modal Kerja,813376.904797
KEPULAUAN RIAU,Kab. Bintan (d/h Kab. Kepulauan Riau),2021,,Rupiah,Investasi,974100.955081
KEPULAUAN RIAU,Kab. Bintan (d/h Kab. Kepulauan Riau),2021,,Rupiah,Konsumsi,761087.880618
KEPULAUAN RIAU,Kab. Bintan (d/h Kab. Kepulauan Riau),2022,,Rupiah,Modal Kerja,871870.733323
KEPULAUAN RIAU,Kab. Bintan (d/h Kab. Kepulauan Riau),2022,,Rupiah,Investasi,994243.147047
KEPULAUAN RIAU,Kab. Bintan (d/h Kab. Kepulauan Riau),2022,,Rupiah,Konsumsi,954503.860196
KEPULAUAN RIAU,Kab. Bintan (d/h Kab. Kepulauan Riau),2023,Mar,Rupiah,Modal Kerja,861969.659333
