Propinsi,Dati_II,Tahun,Bulan,Tipe,Nominal,Jumlah
ACEH,Kab. Pidie,2023,Apr,Giro,599521.472956,7290
ACEH,Kab. Pidie,2023,Apr,Simpanan Berjangka,97784.385386,478
ACEH,Kab. Pidie,2023,Apr,Tabungan,1479304.235139,393538
ACEH,Kab. Pidie,2023,May,Giro,593201.761883,10772
ACEH,Kab. Pidie,2023,May,Simpanan Berjangka,104237.575195,482
ACEH,Kab. Pidie,2023,May,Tabungan,1440629.536866,389706
ACEH,Kab. Pidie,2023,Jun,Giro,463359.273187,7113
ACEH,Kab. Pidie,2023,Jun,Simpanan Berjangka,108084.068377,522
ACEH,Kab. Pidie,2023,Jun,Tabungan,1484877.51086,440867
ACEH,Kab. Pidie,2023,Jul,Giro,615913.356743,7659
ACEH,Kab. Pidie,2023,Jul,Simpanan Berjangka,105076.096978,507
ACEH,Kab. Pidie,2023,Jul,Tabungan,1478706.638527,393390
ACEH,Kab. Pidie,2023,Aug,Giro,678499.682809,7545
ACEH,Kab. Pidie,2023,Aug,Simpanan Berjangka,106581.238884,525
ACEH,Kab. Pidie,2023,Aug,Tabungan,1486832.268393,412901
ACEH,Kab. Pidie,2023,Sep,Giro,609930.728017,7340
ACEH,Kab. Pidie,2023,Sep,Simpanan Berjangka,113496.549475,551
ACEH,Kab. Pidie,2023,Sep,Tabungan,1452992.982096,405057
ACEH,Kab. Pidie,2023,Oct,Giro,666164.133624,7220
ACEH,Kab. Pidie,2023,Oct,Simpanan Berjangka,112433.112351,541
ACEH,Kab. Pidie,2023,Oct,Tabungan,1458561.383621,455666
ACEH,Kab. Pidie,2023,Nov,Giro,639114.156444,7186
ACEH,Kab. Pidie,2023,Nov,Simpanan Berjangka,118237.718341,542
ACEH,Kab. Pidie,2023,Nov,Tabungan,1478812.263799,420622
ACEH,Kab. Pidie,2023,Dec,Giro,368699.309825,7012
ACEH,Kab. Pidie,2023,Dec,Simpanan Berjangka,124199.366153,565
ACEH,Kab. Pidie,2023,Dec,Tabungan,1694306.557238,416276
ACEH,Kab. Pidie,2024,Jan,Giro,404174.701916,7728
ACEH,Kab. Pidie,2024,Jan,Simpanan Berjangka,119176.394572,548
ACEH,Kab. Pidie,2024,Jan,Tabungan,1536932.74278,459090
ACEH,Kab. Pidie,2024,Feb,Giro,509695.580595,7723
ACEH,Kab. Pidie,2024,Feb,Simpanan Berjangka,119065.754089,539
ACEH,Kab. Pidie,2024,Feb,Tabungan,1440341.368306,416294
ACEH,Kab. Pidie,2024,Mar,Giro,561843.215775,7595
ACEH,Kab. Pidie,2024,Mar,Simpanan Berjangka,123306.791451,552
ACEH,Kab. Pidie,2024,Mar,Tabungan,1489266.273722,424068
ACEH,Kab. Aceh Utara,2019,,Giro,302877.568435,6279
ACEH,Kab. Aceh Utara,2019,,Simpanan Berjangka,219851.178866,734
ACEH,Kab. Aceh Utara,2019,,Tabungan,1498324.592707,488300
ACEH,Kab. Aceh Utara,2020,,Giro,210831.310903,5558
ACEH,Kab. Aceh Utara,2020,,Simpanan Berjangka,144939.611479,421
ACEH,Kab. Aceh Utara,2020,,Tabungan,916256.33436,446120
ACEH,Kab. Aceh Utara,2021,,Giro,317926.42208,5556
ACEH,Kab. Aceh Utara,2021,,Simpanan Berjangka,226074.91755,492
ACEH,Kab. Aceh Utara,2021,,Tabungan,1208054.450474,342105
ACEH,Kab. Aceh Utara,2022,,Giro,280727.325567,5672
ACEH,Kab. Aceh Utara,2022,,Simpanan Berjangka,280036.206049,482
ACEH,Kab. Aceh Utara,2022,,Tabungan,1318674.540747,377288
ACEH,Kab. Aceh Utara,2023,,Giro,310685.024358,5721
ACEH,Kab. Aceh Utara,2023,,Simpanan Berjangka,173916.86947,469
ACEH,Kab. Aceh Utara,2023,,Tabungan,1397745.803005,428165
ACEH,Kab. Aceh Utara,2023,Mar,Giro,394308.630105,6315
ACEH,Kab. Aceh Utara,2023,Mar,Simpanan Berjangka,176939.388297,433
ACEH,Kab. Aceh Utara,2023,Mar,Tabungan,1110615.526167,380517
ACEH,Kab. Aceh Utara,2023,Apr,Giro,404726.605376,6210
ACEH,Kab. Aceh Utara,2023,Apr,Simpanan Berjangka,210946.993817,437
ACEH,Kab. Aceh Utara,2023,Apr,Tabungan,1200364.260128,411608
ACEH,Kab. Aceh Utara,2023,May,Giro,383334.171798,14122
ACEH,Kab. Aceh Utara,2023,May,Simpanan Berjangka,222193.063352,439
ACEH,Kab. Aceh Utara,2023,May,Tabungan,1159165.188575,395865
ACEH,Kab. Aceh Utara,2023,Jun,Giro,332939.741656,5942
ACEH,Kab. Aceh Utara,2023,Jun,Simpanan Berjangka,201973.74762,439
ACEH,Kab. Aceh Utara,2023,Jun,Tabungan,1264115.455701,455100
ACEH,Kab. Aceh Utara,2023,Jul,Giro,474350.546735,6437
ACEH,Kab. Aceh Utara,2023,Jul,Simpanan Berjangka,207879.316063,444
ACEH,Kab. Aceh Utara,2023,Jul,Tabungan,1222385.022905,397309
ACEH,Kab. Aceh Utara,2023,Aug,Giro,387753.370558,6416
ACEH,Kab. Aceh Utara,2023,Aug,Simpanan Berjangka,226653.419191,446
ACEH,Kab. Aceh Utara,2023,Aug,Tabungan,1208279.730028,416672
ACEH,Kab. Aceh Utara,2023,Sep,Giro,412520.309029,6392
ACEH,Kab. Aceh Utara,2023,Sep,Simpanan Berjangka,222848.660139,445
ACEH,Kab. Aceh Utara,2023,Sep,Tabungan,1180184.899162,409185
ACEH,Kab. Aceh Utara,2023,Oct,Giro,445865.703203,6038
ACEH,Kab. Aceh Utara,2023,Oct,Simpanan Berjangka,232634.841392,456
ACEH,Kab. Aceh Utara,2023,Oct,Tabungan,1212255.62336,468327
ACEH,Kab. Aceh Utara,2023,Nov,Giro,462456.93821,5967
ACEH,Kab. Aceh Utara,2023,Nov,Simpanan Berjangka,256659.658445,469
ACEH,Kab. Aceh Utara,2023,Nov,Tabungan,1221077.792425,432974
ACEH,Kab. Aceh Utara,2023,Dec,Giro,310685.024358,5721
ACEH,Kab. Aceh Utara,2023,Dec,Simpanan Berjangka,173916.86947,469
ACEH,Kab. Aceh Utara,2023,Dec,Tabungan,1397745.803005,428165
ACEH,Kab. Aceh Utara,2024,Jan,Giro,366860.049176,6306
ACEH,Kab. Aceh Utara,2024,Jan,Simpanan Berjangka,170580.147168,472
ACEH,Kab. Aceh Utara,2024,Jan,Tabungan,1280884.855476,479045
ACEH,Kab. Aceh Utara,2024,Feb,Giro,459619.25098,6244
ACEH,Kab. Aceh Utara,2024,Feb,Simpanan Berjangka,186527.859888,471
ACEH,Kab. Aceh Utara,2024,Feb,Tabungan,1200788.923508,419889
ACEH,Kab. Aceh Utara,2024,Mar,Giro,490984.445125,6247
ACEH,Kab. Aceh Utara,2024,Mar,Simpanan Berjangka,195512.445266,481
ACEH,Kab. Aceh Utara,2024,Mar,Tabungan,1273634.977561,455160
ACEH,Kab. Aceh Timur,2019,,Giro,244312.472243,6766
ACEH,Kab. Aceh Timur,2019,,Simpanan Berjangka,143877.806865,566
ACEH,Kab. Aceh Timur,2019,,Tabungan,1205197.33754,469438
ACEH,Kab. Aceh Timur,2020,,Giro,188187.441134,7171
ACEH,Kab. Aceh Timur,2020,,Simpanan Berjangka,108291.776882,433
ACEH,Kab. Aceh Timur,2020,,Tabungan,773735.669479,581231
ACEH,Kab. Aceh Timur,2021,,Giro,168253.203951,6087
ACEH,Kab. Aceh Timur,2021,,Simpanan Berjangka,118931.216022,418
ACEH,Kab. Aceh Timur,2021,,Tabungan,973719.001357,243454
ACEH,Kab. Aceh Timur,2022,,Giro,185039.091988,6106
ACEH,Kab. Aceh Timur,2022,,Simpanan Berjangka,222837.143013,449
ACEH,Kab. Aceh Timur,2022,,Tabungan,1009145.280432,268598
ACEH,Kab. Aceh Timur,2023,,Giro,134692.026734,6216
ACEH,Kab. Aceh Timur,2023,,Simpanan Berjangka,97922.94977,418
ACEH,Kab. Aceh Timur,2023,,Tabungan,1089130.017794,312043
ACEH,Kab. Aceh Timur,2023,Mar,Giro,258311.041784,6805
ACEH,Kab. Aceh Timur,2023,Mar,Simpanan Berjangka,129384.793949,425
ACEH,Kab. Aceh Timur,2023,Mar,Tabungan,904496.654573,275271
ACEH,Kab. Aceh Timur,2023,Apr,Giro,303884.462838,6764
ACEH,Kab. Aceh Timur,2023,Apr,Simpanan Berjangka,119495.928262,423
ACEH,Kab. Aceh Timur,2023,Apr,Tabungan,971534.779547,298408
ACEH,Kab. Aceh Timur,2023,May,Giro,286459.348735,9620
ACEH,Kab. Aceh Timur,2023,May,Simpanan Berjangka,114910.882983,410
ACEH,Kab. Aceh Timur,2023,May,Tabungan,948502.25771,291395
ACEH,Kab. Aceh Timur,2023,Jun,Giro,216601.68549,6372
ACEH,Kab. Aceh Timur,2023,Jun,Simpanan Berjangka,113707.275296,407
ACEH,Kab. Aceh Timur,2023,Jun,Tabungan,997802.234586,325880
ACEH,Kab. Aceh Timur,2023,Jul,Giro,268463.719039,7004
ACEH,Kab. Aceh Timur,2023,Jul,Simpanan Berjangka,113742.4731,399
ACEH,Kab. Aceh Timur,2023,Jul,Tabungan,954798.538137,289415
ACEH,Kab. Aceh Timur,2023,Aug,Giro,283576.461737,6942
ACEH,Kab. Aceh Timur,2023,Aug,Simpanan Berjangka,124500.4731,399
ACEH,Kab. Aceh Timur,2023,Aug,Tabungan,966452.9913,306029
ACEH,Kab. Aceh Timur,2023,Sep,Giro,346366.644779,6930
ACEH,Kab. Aceh Timur,2023,Sep,Simpanan Berjangka,129033.106406,415
ACEH,Kab. Aceh Timur,2023,Sep,Tabungan,970785.590615,296765
ACEH,Kab. Aceh Timur,2023,Oct,Giro,362047.406463,6805
ACEH,Kab. Aceh Timur,2023,Oct,Simpanan Berjangka,114165.209272,406
ACEH,Kab. Aceh Timur,2023,Oct,Tabungan,977423.85207,332851
ACEH,Kab. Aceh Timur,2023,Nov,Giro,345532.431512,6755
ACEH,Kab. Aceh Timur,2023,Nov,Simpanan Berjangka,110351.612663,416
ACEH,Kab. Aceh Timur,2023,Nov,Tabungan,1008701.799363,313966
ACEH,Kab. Aceh Timur,2023,Dec,Giro,134692.026734,6216
ACEH,Kab. Aceh Timur,2023,Dec,Simpanan Berjangka,97922.94977,418
ACEH,Kab. Aceh Timur,2023,Dec,Tabungan,1089130.017794,312043
ACEH,Kab. Aceh Timur,2024,Jan,Giro,232668.883495,6961
ACEH,Kab. Aceh Timur,2024,Jan,Simpanan Berjangka,94203.403424,408
ACEH,Kab. Aceh Timur,2024,Jan,Tabungan,1003573.054469,341648
ACEH,Kab. Aceh Timur,2024,Feb,Giro,265945.141536,6971
