Propinsi,Dati_II,Tahun,Bulan,Tipe,Nominal,Jumlah
MALUKU UTARA,Kab. Halmahera Tengah,2021,,Simpanan Berjangka,63734.031396,189
MALUKU UTARA,Kab. Halmahera Tengah,2021,,Tabungan,366398.287658,103121
MALUKU UTARA,Kab. Halmahera Tengah,2022,,Giro,346735.494375,606
MALUKU UTARA,Kab. Halmahera Tengah,2022,,Simpanan Berjangka,43879.403318,140
MALUKU UTARA,Kab. Halmahera Tengah,2022,,Tabungan,473848.448382,110691
MALUKU UTARA,Kab. Halmahera Tengah,2023,,Giro,1107981.814788,1811
MALUKU UTARA,Kab. Halmahera Tengah,2023,,Simpanan Berjangka,130956.584889,490
MALUKU UTARA,Kab. Halmahera Tengah,2023,,Tabungan,882592.061264,255405
MALUKU UTARA,Kab. Halmahera Tengah,2023,Mar,Giro,980569.2776,1685
MALUKU UTARA,Kab. Halmahera Tengah,2023,Mar,Simpanan Berjangka,137172.551587,470
MALUKU UTARA,Kab. Halmahera Tengah,2023,Mar,Tabungan,720104.445088,224973
MALUKU UTARA,Kab. Halmahera Tengah,2023,Apr,Giro,1027285.766512,1697
MALUKU UTARA,Kab. Halmahera Tengah,2023,Apr,Simpanan Berjangka,134614.191779,475
MALUKU UTARA,Kab. Halmahera Tengah,2023,Apr,Tabungan,800102.326876,230795
MALUKU UTARA,Kab. Halmahera Tengah,2023,May,Giro,1192230.190506,2154
MALUKU UTARA,Kab. Halmahera Tengah,2023,May,Simpanan Berjangka,139882.74778,477
MALUKU UTARA,Kab. Halmahera Tengah,2023,May,Tabungan,756035.852716,231162
MALUKU UTARA,Kab. Halmahera Tengah,2023,Jun,Giro,1170349.795141,1751
MALUKU UTARA,Kab. Halmahera Tengah,2023,Jun,Simpanan Berjangka,138940.958139,480
MALUKU UTARA,Kab. Halmahera Tengah,2023,Jun,Tabungan,761149.808099,234281
MALUKU UTARA,Kab. Halmahera Tengah,2023,Jul,Giro,1283682.976827,1783
MALUKU UTARA,Kab. Halmahera Tengah,2023,Jul,Simpanan Berjangka,140501.01571,489
MALUKU UTARA,Kab. Halmahera Tengah,2023,Jul,Tabungan,751051.448561,236400
MALUKU UTARA,Kab. Halmahera Tengah,2023,Aug,Giro,1241658.449678,1809
MALUKU UTARA,Kab. Halmahera Tengah,2023,Aug,Simpanan Berjangka,140517.778675,481
MALUKU UTARA,Kab. Halmahera Tengah,2023,Aug,Tabungan,782698.693568,239290
MALUKU UTARA,Kab. Halmahera Tengah,2023,Sep,Giro,1453233.382672,1811
MALUKU UTARA,Kab. Halmahera Tengah,2023,Sep,Simpanan Berjangka,142135.89193,485
MALUKU UTARA,Kab. Halmahera Tengah,2023,Sep,Tabungan,774571.113295,241407
MALUKU UTARA,Kab. Halmahera Tengah,2023,Oct,Giro,1630970.477817,1846
MALUKU UTARA,Kab. Halmahera Tengah,2023,Oct,Simpanan Berjangka,134588.074717,478
MALUKU UTARA,Kab. Halmahera Tengah,2023,Oct,Tabungan,768392.71175,245345
MALUKU UTARA,Kab. Halmahera Tengah,2023,Nov,Giro,1344406.45048,1867
MALUKU UTARA,Kab. Halmahera Tengah,2023,Nov,Simpanan Berjangka,123945.766954,482
MALUKU UTARA,Kab. Halmahera Tengah,2023,Nov,Tabungan,795514.073506,250184
MALUKU UTARA,Kab. Halmahera Tengah,2023,Dec,Giro,1107981.814788,1811
MALUKU UTARA,Kab. Halmahera Tengah,2023,Dec,Simpanan Berjangka,130956.584889,490
MALUKU UTARA,Kab. Halmahera Tengah,2023,Dec,Tabungan,882592.061264,255405
MALUKU UTARA,Kab. Halmahera Tengah,2024,Jan,Giro,2027429.632386,1850
MALUKU UTARA,Kab. Halmahera Tengah,2024,Jan,Simpanan Berjangka,125862.443666,482
MALUKU UTARA,Kab. Halmahera Tengah,2024,Jan,Tabungan,867800.546039,258037
MALUKU UTARA,Kab. Halmahera Tengah,2024,Feb,Giro,1836941.298428,1880
MALUKU UTARA,Kab. Halmahera Tengah,2024,Feb,Simpanan Berjangka,121978.37867,475
MALUKU UTARA,Kab. Halmahera Tengah,2024,Feb,Tabungan,817095.250436,260548
MALUKU UTARA,Kab. Halmahera Tengah,2024,Mar,Giro,2430293.727788,1869
MALUKU UTARA,Kab. Halmahera Tengah,2024,Mar,Simpanan Berjangka,117032.56853,472
MALUKU UTARA,Kab. Halmahera Tengah,2024,Mar,Tabungan,814605.87782,263078
MALUKU UTARA,Kab. Halmahera Utara,2019,,Giro,53833.164409,1339
MALUKU UTARA,Kab. Halmahera Utara,2019,,Simpanan Berjangka,298501.098721,505
MALUKU UTARA,Kab. Halmahera Utara,2019,,Tabungan,524690.527586,128406
MALUKU UTARA,Kab. Halmahera Utara,2020,,Giro,44571.012331,1284
MALUKU UTARA,Kab. Halmahera Utara,2020,,Simpanan Berjangka,328049.769972,526
MALUKU UTARA,Kab. Halmahera Utara,2020,,Tabungan,552878.637822,154227
MALUKU UTARA,Kab. Halmahera Utara,2021,,Giro,54568.980039,1045
MALUKU UTARA,Kab. Halmahera Utara,2021,,Simpanan Berjangka,323169.06886,489
MALUKU UTARA,Kab. Halmahera Utara,2021,,Tabungan,625960.295973,186964
MALUKU UTARA,Kab. Halmahera Utara,2022,,Giro,88253.131749,915
MALUKU UTARA,Kab. Halmahera Utara,2022,,Simpanan Berjangka,276305.521391,356
MALUKU UTARA,Kab. Halmahera Utara,2022,,Tabungan,684985.027356,146842
MALUKU UTARA,Kab. Halmahera Utara,2023,,Giro,61913.878976,1709
MALUKU UTARA,Kab. Halmahera Utara,2023,,Simpanan Berjangka,364734.564063,537
MALUKU UTARA,Kab. Halmahera Utara,2023,,Tabungan,843946.011112,196343
MALUKU UTARA,Kab. Halmahera Utara,2023,Mar,Giro,104687.049382,1793
MALUKU UTARA,Kab. Halmahera Utara,2023,Mar,Simpanan Berjangka,364831.110804,536
MALUKU UTARA,Kab. Halmahera Utara,2023,Mar,Tabungan,815989.983616,182751
MALUKU UTARA,Kab. Halmahera Utara,2023,Apr,Giro,93963.646036,1785
MALUKU UTARA,Kab. Halmahera Utara,2023,Apr,Simpanan Berjangka,365488.301864,530
MALUKU UTARA,Kab. Halmahera Utara,2023,Apr,Tabungan,856937.145791,187285
MALUKU UTARA,Kab. Halmahera Utara,2023,May,Giro,81997.404751,2576
MALUKU UTARA,Kab. Halmahera Utara,2023,May,Simpanan Berjangka,363231.619758,530
MALUKU UTARA,Kab. Halmahera Utara,2023,May,Tabungan,811404.822805,187610
MALUKU UTARA,Kab. Halmahera Utara,2023,Jun,Giro,93851.355695,1789
MALUKU UTARA,Kab. Halmahera Utara,2023,Jun,Simpanan Berjangka,366417.667258,532
MALUKU UTARA,Kab. Halmahera Utara,2023,Jun,Tabungan,815325.25825,189809
MALUKU UTARA,Kab. Halmahera Utara,2023,Jul,Giro,94607.550074,1783
MALUKU UTARA,Kab. Halmahera Utara,2023,Jul,Simpanan Berjangka,365021.309621,534
MALUKU UTARA,Kab. Halmahera Utara,2023,Jul,Tabungan,821955.054197,189718
MALUKU UTARA,Kab. Halmahera Utara,2023,Aug,Giro,86212.308516,1782
MALUKU UTARA,Kab. Halmahera Utara,2023,Aug,Simpanan Berjangka,366556.179614,532
MALUKU UTARA,Kab. Halmahera Utara,2023,Aug,Tabungan,818645.458579,191372
MALUKU UTARA,Kab. Halmahera Utara,2023,Sep,Giro,105856.943387,1760
MALUKU UTARA,Kab. Halmahera Utara,2023,Sep,Simpanan Berjangka,370221.657822,543
MALUKU UTARA,Kab. Halmahera Utara,2023,Sep,Tabungan,800975.429352,191320
MALUKU UTARA,Kab. Halmahera Utara,2023,Oct,Giro,101082.401129,1755
MALUKU UTARA,Kab. Halmahera Utara,2023,Oct,Simpanan Berjangka,371779.974201,545
MALUKU UTARA,Kab. Halmahera Utara,2023,Oct,Tabungan,820158.22241,196308
MALUKU UTARA,Kab. Halmahera Utara,2023,Nov,Giro,119229.660988,1729
MALUKU UTARA,Kab. Halmahera Utara,2023,Nov,Simpanan Berjangka,367928.461647,542
MALUKU UTARA,Kab. Halmahera Utara,2023,Nov,Tabungan,824724.970373,194609
