Propinsi,Dati_II,Tahun,Bulan,Kurs,Tipe,Nominal
SUMATERA BARAT,Kab. Limapuluh Koto,2022,,Rupiah,Modal Kerja,1364150.764288
SUMATERA BARAT,Kab. Limapuluh Koto,2022,,Rupiah,Investasi,282988.067764
SUMATERA BARAT,Kab. Limapuluh Koto,2022,,Rupiah,Konsumsi,1084203.674767
SUMATERA BARAT,Kab. Limapuluh Koto,2023,Mar,Rupiah,Modal Kerja,1376658.708739
SUMATERA BARAT,Kab. Limapuluh Koto,2023,Mar,Rupiah,Investasi,311205.547537
SUMATERA BARAT,Kab. Limapuluh Koto,2023,Mar,Rupiah,Konsumsi,1093202.205776
SUMATERA BARAT,Kab. Limapuluh Koto,2023,Apr,Rupiah,Modal Kerja,1377440.7489
SUMATERA BARAT,Kab. Limapuluh Koto,2023,Apr,Rupiah,Investasi,316679.278529
SUMATERA BARAT,Kab. Limapuluh Koto,2023,Apr,Rupiah,Konsumsi,1090563.644413
SUMATERA BARAT,Kab. Limapuluh Koto,2023,May,Rupiah,Modal Kerja,1399346.969629
SUMATERA BARAT,Kab. Limapuluh Koto,2023,May,Rupiah,Investasi,326046.781981
SUMATERA BARAT,Kab. Limapuluh Koto,2023,May,Rupiah,Konsumsi,1091308.619271
SUMATERA BARAT,Kab. Limapuluh Koto,2023,Jun,Rupiah,Modal Kerja,1408846.805912
SUMATERA BARAT,Kab. Limapuluh Koto,2023,Jun,Rupiah,Investasi,334184.529459
SUMATERA BARAT,Kab. Limapuluh Koto,2023,Jun,Rupiah,Konsumsi,1088702.496858
SUMATERA BARAT,Kab. Limapuluh Koto,2023,Jul,Rupiah,Modal Kerja,1385189.066909
SUMATERA BARAT,Kab. Limapuluh Koto,2023,Jul,Rupiah,Investasi,337009.129985
SUMATERA BARAT,Kab. Limapuluh Koto,2023,Jul,Rupiah,Konsumsi,1081368.629714
SUMATERA BARAT,Kab. Limapuluh Koto,2023,Aug,Rupiah,Modal Kerja,1393022.950976
SUMATERA BARAT,Kab. Limapuluh Koto,2023,Aug,Rupiah,Investasi,343307.366539
SUMATERA BARAT,Kab. Limapuluh Koto,2023,Aug,Rupiah,Konsumsi,1076141.864316
SUMATERA BARAT,Kab. Limapuluh Koto,2023,Sep,Rupiah,Modal Kerja,1341547.503406
SUMATERA BARAT,Kab. Limapuluh Koto,2023,Sep,Rupiah,Investasi,343348.313608
SUMATERA BARAT,Kab. Limapuluh Koto,2023,Sep,Rupiah,Konsumsi,1017445.686824
SUMATERA BARAT,Kab. Limapuluh Koto,2023,Oct,Rupiah,Modal Kerja,1336264.800255
SUMATERA BARAT,Kab. Limapuluh Koto,2023,Oct,Rupiah,Investasi,352103.944176
SUMATERA BARAT,Kab. Limapuluh Koto,2023,Oct,Rupiah,Konsumsi,1015386.827083
SUMATERA BARAT,Kab. Limapuluh Koto,2023,Nov,Rupiah,Modal Kerja,1338072.293333
SUMATERA BARAT,Kab. Limapuluh Koto,2023,Nov,Rupiah,Investasi,363693.656131
SUMATERA BARAT,Kab. Limapuluh Koto,2023,Nov,Rupiah,Konsumsi,1011269.34576
SUMATERA BARAT,Kab. Limapuluh Koto,2023,Dec,Rupiah,Modal Kerja,1343984.035559
SUMATERA BARAT,Kab. Limapuluh Koto,2023,Dec,Rupiah,Investasi,368721.248726
SUMATERA BARAT,Kab. Limapuluh Koto,2023,Dec,Rupiah,Konsumsi,1009575.831435
SUMATERA BARAT,Kab. Limapuluh Koto,2024,Jan,Rupiah,Modal Kerja,1331012.809135
SUMATERA BARAT,Kab. Limapuluh Koto,2024,Jan,Rupiah,Investasi,367123.525833
SUMATERA BARAT,Kab. Limapuluh Koto,2024,Jan,Rupiah,Konsumsi,1014875.533839
SUMATERA BARAT,Kab. Limapuluh Koto,2024,Feb,Rupiah,Modal Kerja,1326104.087542
SUMATERA BARAT,Kab. Limapuluh Koto,2024,Feb,Rupiah,Investasi,369791.505902
SUMATERA BARAT,Kab. Limapuluh Koto,2024,Feb,Rupiah,Konsumsi,1016097.176268
SUMATERA BARAT,Kab. Limapuluh Koto,2024,Mar,Rupiah,Modal Kerja,1334020.010922
SUMATERA BARAT,Kab. Limapuluh Koto,2024,Mar,Rupiah,Investasi,371230.388133
SUMATERA BARAT,Kab. Limapuluh Koto,2024,Mar,Rupiah,Konsumsi,1020524.926371
SUMATERA BARAT,Kab. Solok Selatan,2018,,Rupiah,Modal Kerja,506494.500109
SUMATERA BARAT,Kab. Solok Selatan,2018,,Rupiah,Investasi,127714.755669
SUMATERA BARAT,Kab. Solok Selatan,2018,,Rupiah,Konsumsi,731896.850399
SUMATERA BARAT,Kab. Solok Selatan,2019,,Rupiah,Modal Kerja,604044.139998
SUMATERA BARAT,Kab. Solok Selatan,2019,,Rupiah,Investasi,307747.087246
SUMATERA BARAT,Kab. Solok Selatan,2019,,Rupiah,Konsumsi,825117.14881
SUMATERA BARAT,Kab. Solok Selatan,2020,,Rupiah,Modal Kerja,725103.404342
SUMATERA BARAT,Kab. Solok Selatan,2020,,Rupiah,Investasi,1373264.627756
SUMATERA BARAT,Kab. Solok Selatan,2020,,Rupiah,Konsumsi,859379.97737
SUMATERA BARAT,Kab. Solok Selatan,2021,,Rupiah,Modal Kerja,791653.952663
SUMATERA BARAT,Kab. Solok Selatan,2021,,Rupiah,Investasi,1111506.415235
SUMATERA BARAT,Kab. Solok Selatan,2021,,Rupiah,Konsumsi,897007.326984
SUMATERA BARAT,Kab. Solok Selatan,2022,,Rupiah,Modal Kerja,843780.936919
SUMATERA BARAT,Kab. Solok Selatan,2022,,Rupiah,Investasi,891980.615827
SUMATERA BARAT,Kab. Solok Selatan,2022,,Rupiah,Konsumsi,1010218.276985
SUMATERA BARAT,Kab. Solok Selatan,2023,Mar,Rupiah,Modal Kerja,845064.273584
SUMATERA BARAT,Kab. Solok Selatan,2023,Mar,Rupiah,Investasi,832295.370045
SUMATERA BARAT,Kab. Solok Selatan,2023,Mar,Rupiah,Konsumsi,1219074.086494
SUMATERA BARAT,Kab. Solok Selatan,2023,Apr,Rupiah,Modal Kerja,835607.302395
SUMATERA BARAT,Kab. Solok Selatan,2023,Apr,Rupiah,Investasi,832441.813651
SUMATERA BARAT,Kab. Solok Selatan,2023,Apr,Rupiah,Konsumsi,1037109.941139
SUMATERA BARAT,Kab. Solok Selatan,2023,May,Rupiah,Modal Kerja,835568.22315
SUMATERA BARAT,Kab. Solok Selatan,2023,May,Rupiah,Investasi,839181.330905
SUMATERA BARAT,Kab. Solok Selatan,2023,May,Rupiah,Konsumsi,1038074.227895
SUMATERA BARAT,Kab. Solok Selatan,2023,Jun,Rupiah,Modal Kerja,831594.339409
SUMATERA BARAT,Kab. Solok Selatan,2023,Jun,Rupiah,Investasi,769306.645107
SUMATERA BARAT,Kab. Solok Selatan,2023,Jun,Rupiah,Konsumsi,1030065.113008
SUMATERA BARAT,Kab. Solok Selatan,2023,Jul,Rupiah,Modal Kerja,830879.894885
SUMATERA BARAT,Kab. Solok Selatan,2023,Jul,Rupiah,Investasi,770194.123204
SUMATERA BARAT,Kab. Solok Selatan,2023,Jul,Rupiah,Konsumsi,1036690.0835
SUMATERA BARAT,Kab. Solok Selatan,2023,Aug,Rupiah,Modal Kerja,833693.137824
SUMATERA BARAT,Kab. Solok Selatan,2023,Aug,Rupiah,Investasi,772878.66373
SUMATERA BARAT,Kab. Solok Selatan,2023,Aug,Rupiah,Konsumsi,1040274.510417
SUMATERA BARAT,Kab. Solok Selatan,2023,Sep,Rupiah,Modal Kerja,838617.914169
SUMATERA BARAT,Kab. Solok Selatan,2023,Sep,Rupiah,Investasi,698740.808838
SUMATERA BARAT,Kab. Solok Selatan,2023,Sep,Rupiah,Konsumsi,1030678.418443
SUMATERA BARAT,Kab. Solok Selatan,2023,Oct,Rupiah,Modal Kerja,835555.182589
SUMATERA BARAT,Kab. Solok Selatan,2023,Oct,Rupiah,Investasi,696825.225968
SUMATERA BARAT,Kab. Solok Selatan,2023,Oct,Rupiah,Konsumsi,1030380.098435
SUMATERA BARAT,Kab. Solok Selatan,2023,Nov,Rupiah,Modal Kerja,835203.276857
SUMATERA BARAT,Kab. Solok Selatan,2023,Nov,Rupiah,Investasi,699600.257337
SUMATERA BARAT,Kab. Solok Selatan,2023,Nov,Rupiah,Konsumsi,1031247.844967
SUMATERA BARAT,Kab. Solok Selatan,2023,Dec,Rupiah,Modal Kerja,828201.614837
SUMATERA BARAT,Kab. Solok Selatan,2023,Dec,Rupiah,Investasi,629280.122925
SUMATERA BARAT,Kab. Solok Selatan,2023,Dec,Rupiah,Konsumsi,1034472.3535
SUMATERA BARAT,Kab. Solok Selatan,2024,Jan,Rupiah,Modal Kerja,819412.802257
SUMATERA BARAT,Kab. Solok Selatan,2024,Jan,Rupiah,Investasi,631231.156941
SUMATERA BARAT,Kab. Solok Selatan,2024,Jan,Rupiah,Konsumsi,1037871.715291
SUMATERA BARAT,Kab. Solok Selatan,2024,Feb,Rupiah,Modal Kerja,815532.451673
SUMATERA BARAT,Kab. Solok Selatan,2024,Feb,Rupiah,Investasi,636574.108459
SUMATERA BARAT,Kab. Solok Selatan,2024,Feb,Rupiah,Konsumsi,1042082.282732
SUMATERA BARAT,Kab. Solok Selatan,2024,Mar,Rupiah,Modal Kerja,811930.57011
SUMATERA BARAT,Kab. Solok Selatan,2024,Mar,Rupiah,Investasi,543115.703096
SUMATERA BARAT,Kab. Solok Selatan,2024,Mar,Rupiah,Konsumsi,1056273.942007
SUMATERA BARAT,Kab. Padang Pariaman,2018,,Rupiah,Modal Kerja,700901.164522
SUMATERA BARAT,Kab. Padang Pariaman,2018,,Rupiah,Investasi,101267.595121
SUMATERA BARAT,Kab. Padang Pariaman,2018,,Rupiah,Konsumsi,1207733.784555
SUMATERA BARAT,Kab. Padang Pariaman,2019,,Rupiah,Modal Kerja,941291.574593
SUMATERA BARAT,Kab. Padang Pariaman,2019,,Rupiah,Investasi,375633.581312
SUMATERA BARAT,Kab. Padang Pariaman,2019,,Rupiah,Konsumsi,1293519.16435
SUMATERA BARAT,Kab. Padang Pariaman,2020,,Rupiah,Modal Kerja,1102366.885594
SUMATERA BARAT,Kab. Padang Pariaman,2020,,Rupiah,Investasi,202917.428836
SUMATERA BARAT,Kab. Padang Pariaman,2020,,Rupiah,Konsumsi,1294355.00722
SUMATERA BARAT,Kab. Padang Pariaman,2021,,Rupiah,Modal Kerja,1164356.825847
SUMATERA BARAT,Kab. Padang Pariaman,2021,,Rupiah,Investasi,118222.186526
SUMATERA BARAT,Kab. Padang Pariaman,2021,,Rupiah,Konsumsi,1357184.735605
SUMATERA BARAT,Kab. Padang Pariaman,2022,,Rupiah,Modal Kerja,1452376.742981
SUMATERA BARAT,Kab. Padang Pariaman,2022,,Rupiah,Investasi,232084.6156
SUMATERA BARAT,Kab. Padang Pariaman,2022,,Rupiah,Konsumsi,1508291.681521
SUMATERA BARAT,Kab. Padang Pariaman,2023,Mar,Rupiah,Modal Kerja,1475828.79002
SUMATERA BARAT,Kab. Padang Pariaman,2023,Mar,Rupiah,Investasi,268053.209584
SUMATERA BARAT,Kab. Padang Pariaman,2023,Mar,Rupiah,Konsumsi,1540328.671796
SUMATERA BARAT,Kab. Padang Pariaman,2023,Apr,Rupiah,Modal Kerja,1507212.96203
SUMATERA BARAT,Kab. Padang Pariaman,2023,Apr,Rupiah,Investasi,277437.762206
SUMATERA BARAT,Kab. Padang Pariaman,2023,Apr,Rupiah,Konsumsi,1554294.822109
SUMATERA BARAT,Kab. Padang Pariaman,2023,May,Rupiah,Modal Kerja,1488518.574819
SUMATERA BARAT,Kab. Padang Pariaman,2023,May,Rupiah,Investasi,288246.783275
SUMATERA BARAT,Kab. Padang Pariaman,2023,May,Rupiah,Konsumsi,1555530.272302
SUMATERA BARAT,Kab. Padang Pariaman,2023,Jun,Rupiah,Modal Kerja,1504308.58539
SUMATERA BARAT,Kab. Padang Pariaman,2023,Jun,Rupiah,Investasi,299574.180993
SUMATERA BARAT,Kab. Padang Pariaman,2023,Jun,Rupiah,Konsumsi,1562790.120438
SUMATERA BARAT,Kab. Padang Pariaman,2023,Jul,Rupiah,Modal Kerja,1647469.162849
SUMATERA BARAT,Kab. Padang Pariaman,2023,Jul,Rupiah,Investasi,313642.876998
SUMATERA BARAT,Kab. Padang Pariaman,2023,Jul,Rupiah,Konsumsi,1573273.323235
SUMATERA BARAT,Kab. Padang Pariaman,2023,Aug,Rupiah,Modal Kerja,1619638.128926
SUMATERA BARAT,Kab. Padang Pariaman,2023,Aug,Rupiah,Investasi,323563.196173
SUMATERA BARAT,Kab. Padang Pariaman,2023,Aug,Rupiah,Konsumsi,1585482.246667
SUMATERA BARAT,Kab. Padang Pariaman,2023,Sep,Rupiah,Modal Kerja,1544843.699014
SUMATERA BARAT,Kab. Padang Pariaman,2023,Sep,Rupiah,Investasi,319378.074511
SUMATERA BARAT,Kab. Padang Pariaman,2023,Sep,Rupiah,Konsumsi,1557150.811823
SUMATERA BARAT,Kab. Padang Pariaman,2023,Oct,Rupiah,Modal Kerja,1562421.514288
SUMATERA BARAT,Kab. Padang Pariaman,2023,Oct,Rupiah,Investasi,332460.542211
SUMATERA BARAT,Kab. Padang Pariaman,2023,Oct,Rupiah,Konsumsi,1571181.31192
SUMATERA BARAT,Kab. Padang Pariaman,2023,Nov,Rupiah,Modal Kerja,1543133.50507
SUMATERA BARAT,Kab. Padang Pariaman,2023,Nov,Rupiah,Investasi,346549.228388
SUMATERA BARAT,Kab. Padang Pariaman,2023,Nov,Rupiah,Konsumsi,1604065.245033
SUMATERA BARAT,Kab. Padang Pariaman,2023,Dec,Rupiah,Modal Kerja,1536511.925876
SUMATERA BARAT,Kab. Padang Pariaman,2023,Dec,Rupiah,Investasi,356748.449996
SUMATERA BARAT,Kab. Padang Pariaman,2023,Dec,Rupiah,Konsumsi,1618363.256446
SUMATERA BARAT,Kab. Padang Pariaman,2024,Jan,Rupiah,Modal Kerja,1562297.822416
SUMATERA BARAT,Kab. Padang Pariaman,2024,Jan,Rupiah,Investasi,362370.255705
SUMATERA BARAT,Kab. Padang Pariaman,2024,Jan,Rupiah,Konsumsi,1638164.891865
SUMATERA BARAT,Kab. Padang Pariaman,2024,Feb,Rupiah,Modal Kerja,1555806.810751
SUMATERA BARAT,Kab. Padang Pariaman,2024,Feb,Rupiah,Investasi,377180.993192
SUMATERA BARAT,Kab. Padang Pariaman,2024,Feb,Rupiah,Konsumsi,1659393.758939
SUMATERA BARAT,Kab. Padang Pariaman,2024,Mar,Rupiah,Modal Kerja,1575362.744254
SUMATERA BARAT,Kab. Padang Pariaman,2024,Mar,Rupiah,Investasi,385282.446952
SUMATERA BARAT,Kab. Padang Pariaman,2024,Mar,Rupiah,Konsumsi,1682903.806666
SUMATERA BARAT,Kab. Pesisir Selatan,2018,,Rupiah,Modal Kerja,1227979.496251
SUMATERA BARAT,Kab. Pesisir Selatan,2018,,Rupiah,Investasi,1319914.346643
SUMATERA BARAT,Kab. Pesisir Selatan,2018,,Rupiah,Konsumsi,1780513.583408
SUMATERA BARAT,Kab. Pesisir Selatan,2019,,Rupiah,Modal Kerja,1434437.551744
SUMATERA BARAT,Kab. Pesisir Selatan,2019,,Rupiah,Investasi,1554250.2408
SUMATERA BARAT,Kab. Pesisir Selatan,2019,,Rupiah,Konsumsi,1862743.023453
SUMATERA BARAT,Kab. Pesisir Selatan,2020,,Rupiah,Modal Kerja,1611617.301243
SUMATERA BARAT,Kab. Pesisir Selatan,2020,,Rupiah,Investasi,1604900.906906
SUMATERA BARAT,Kab. Pesisir Selatan,2020,,Rupiah,Konsumsi,1950622.465231
SUMATERA BARAT,Kab. Pesisir Selatan,2021,,Rupiah,Modal Kerja,1916602.021146
SUMATERA BARAT,Kab. Pesisir Selatan,2021,,Rupiah,Investasi,1391905.62001
SUMATERA BARAT,Kab. Pesisir Selatan,2021,,Rupiah,Konsumsi,2067014.571521
SUMATERA BARAT,Kab. Pesisir Selatan,2022,,Rupiah,Modal Kerja,2206080.830146
SUMATERA BARAT,Kab. Pesisir Selatan,2022,,Rupiah,Investasi,1639441.149675
SUMATERA BARAT,Kab. Pesisir Selatan,2022,,Rupiah,Konsumsi,2173345.337324
SUMATERA BARAT,Kab. Pesisir Selatan,2023,Mar,Rupiah,Modal Kerja,2253612.40243
SUMATERA BARAT,Kab. Pesisir Selatan,2023,Mar,Rupiah,Investasi,2033192.351632
SUMATERA BARAT,Kab. Pesisir Selatan,2023,Mar,Rupiah,Konsumsi,2202522.824939
SUMATERA BARAT,Kab. Pesisir Selatan,2023,Apr,Rupiah,Modal Kerja,2268399.241081
SUMATERA BARAT,Kab. Pesisir Selatan,2023,Apr,Rupiah,Investasi,2045559.003815
SUMATERA BARAT,Kab. Pesisir Selatan,2023,Apr,Rupiah,Konsumsi,2204224.793428
