Propinsi,Dati_II,Tahun,Bulan,Tipe,Nominal,Jumlah
BANGKA BELITUNG,Kab. Belitung,2022,,Giro,475681.347547,2474
BANGKA BELITUNG,Kab. Belitung,2022,,Simpanan Berjangka,1265615.750855,4435
BANGKA BELITUNG,Kab. Belitung,2022,,Tabungan,2423707.585051,309509
BANGKA BELITUNG,Kab. Belitung,2023,,Giro,529795.515278,2427
BANGKA BELITUNG,Kab. Belitung,2023,,Simpanan Berjangka,1403071.300744,4358
BANGKA BELITUNG,Kab. Belitung,2023,,Tabungan,2019547.096559,245220
BANGKA BELITUNG,Kab. Belitung,2023,Mar,Giro,457347.074986,2463
BANGKA BELITUNG,Kab. Belitung,2023,Mar,Simpanan Berjangka,1232042.243306,4459
BANGKA BELITUNG,Kab. Belitung,2023,Mar,Tabungan,1873984.365931,229890
BANGKA BELITUNG,Kab. Belitung,2023,Apr,Giro,432863.852999,2473
BANGKA BELITUNG,Kab. Belitung,2023,Apr,Simpanan Berjangka,1159618.977867,4419
BANGKA BELITUNG,Kab. Belitung,2023,Apr,Tabungan,1930442.591286,231523
BANGKA BELITUNG,Kab. Belitung,2023,May,Giro,426949.154039,2959
BANGKA BELITUNG,Kab. Belitung,2023,May,Simpanan Berjangka,1256817.324227,4433
BANGKA BELITUNG,Kab. Belitung,2023,May,Tabungan,1934323.696897,232593
BANGKA BELITUNG,Kab. Belitung,2023,Jun,Giro,390219.992265,2501
BANGKA BELITUNG,Kab. Belitung,2023,Jun,Simpanan Berjangka,1254445.227255,4431
BANGKA BELITUNG,Kab. Belitung,2023,Jun,Tabungan,1960711.609818,234482
BANGKA BELITUNG,Kab. Belitung,2023,Jul,Giro,423414.612562,2527
BANGKA BELITUNG,Kab. Belitung,2023,Jul,Simpanan Berjangka,1335993.112379,4412
BANGKA BELITUNG,Kab. Belitung,2023,Jul,Tabungan,2044052.274027,235965
BANGKA BELITUNG,Kab. Belitung,2023,Aug,Giro,436273.161605,2533
BANGKA BELITUNG,Kab. Belitung,2023,Aug,Simpanan Berjangka,1205369.553647,4404
BANGKA BELITUNG,Kab. Belitung,2023,Aug,Tabungan,2042258.729565,237790
BANGKA BELITUNG,Kab. Belitung,2023,Sep,Giro,477414.455705,2543
BANGKA BELITUNG,Kab. Belitung,2023,Sep,Simpanan Berjangka,1297095.413995,4387
BANGKA BELITUNG,Kab. Belitung,2023,Sep,Tabungan,1991622.976615,239716
BANGKA BELITUNG,Kab. Belitung,2023,Oct,Giro,553085.076177,2542
BANGKA BELITUNG,Kab. Belitung,2023,Oct,Simpanan Berjangka,1386434.647658,4385
BANGKA BELITUNG,Kab. Belitung,2023,Oct,Tabungan,1992543.659065,243225
BANGKA BELITUNG,Kab. Belitung,2023,Nov,Giro,509399.865332,2528
BANGKA BELITUNG,Kab. Belitung,2023,Nov,Simpanan Berjangka,1516152.707157,4355
BANGKA BELITUNG,Kab. Belitung,2023,Nov,Tabungan,1984647.986504,243436
BANGKA BELITUNG,Kab. Belitung,2023,Dec,Giro,529795.515278,2427
BANGKA BELITUNG,Kab. Belitung,2023,Dec,Simpanan Berjangka,1403071.300744,4358
BANGKA BELITUNG,Kab. Belitung,2023,Dec,Tabungan,2019547.096559,245220
BANGKA BELITUNG,Kab. Belitung,2024,Jan,Giro,537809.958754,2545
BANGKA BELITUNG,Kab. Belitung,2024,Jan,Simpanan Berjangka,1227157.512438,4349
BANGKA BELITUNG,Kab. Belitung,2024,Jan,Tabungan,1954609.560026,248637
BANGKA BELITUNG,Kab. Belitung,2024,Feb,Giro,606022.506955,2553
