Propinsi,Dati_II,Tahun,Bulan,Kurs,Tipe,Nominal
KALIMANTAN SELATAN,Kab. Tapin,2021,,Rupiah,Konsumsi,778455.977958
KALIMANTAN SELATAN,Kab. Tapin,2022,,Rupiah,Modal Kerja,1149068.597681
KALIMANTAN SELATAN,Kab. Tapin,2022,,Rupiah,Investasi,2414639.442823
KALIMANTAN SELATAN,Kab. Tapin,2022,,Rupiah,Konsumsi,910356.088835
KALIMANTAN SELATAN,Kab. Tapin,2023,Mar,Rupiah,Modal Kerja,1170023.354127
KALIMANTAN SELATAN,Kab. Tapin,2023,Mar,Rupiah,Investasi,2326881.31716
KALIMANTAN SELATAN,Kab. Tapin,2023,Mar,Rupiah,Konsumsi,924670.436066
KALIMANTAN SELATAN,Kab. Tapin,2023,Apr,Rupiah,Modal Kerja,1179797.83141
KALIMANTAN SELATAN,Kab. Tapin,2023,Apr,Rupiah,Investasi,2899156.516099
KALIMANTAN SELATAN,Kab. Tapin,2023,Apr,Rupiah,Konsumsi,932296.07586
KALIMANTAN SELATAN,Kab. Tapin,2023,May,Rupiah,Modal Kerja,1182544.013653
KALIMANTAN SELATAN,Kab. Tapin,2023,May,Rupiah,Investasi,3004901.425607
KALIMANTAN SELATAN,Kab. Tapin,2023,May,Rupiah,Konsumsi,936919.406712
KALIMANTAN SELATAN,Kab. Tapin,2023,Jun,Rupiah,Modal Kerja,1253301.359646
KALIMANTAN SELATAN,Kab. Tapin,2023,Jun,Rupiah,Investasi,2997015.537788
KALIMANTAN SELATAN,Kab. Tapin,2023,Jun,Rupiah,Konsumsi,965556.977463
KALIMANTAN SELATAN,Kab. Tapin,2023,Jul,Rupiah,Modal Kerja,1185513.939782
KALIMANTAN SELATAN,Kab. Tapin,2023,Jul,Rupiah,Investasi,2989972.58698
KALIMANTAN SELATAN,Kab. Tapin,2023,Jul,Rupiah,Konsumsi,979033.404031
KALIMANTAN SELATAN,Kab. Tapin,2023,Aug,Rupiah,Modal Kerja,1226285.792685
KALIMANTAN SELATAN,Kab. Tapin,2023,Aug,Rupiah,Investasi,2908509.403856
KALIMANTAN SELATAN,Kab. Tapin,2023,Aug,Rupiah,Konsumsi,989675.800089
KALIMANTAN SELATAN,Kab. Tapin,2023,Sep,Rupiah,Modal Kerja,1286452.196767
KALIMANTAN SELATAN,Kab. Tapin,2023,Sep,Rupiah,Investasi,2854040.162875
KALIMANTAN SELATAN,Kab. Tapin,2023,Sep,Rupiah,Konsumsi,1006973.992566
KALIMANTAN SELATAN,Kab. Tapin,2023,Oct,Rupiah,Modal Kerja,1516490.105009
KALIMANTAN SELATAN,Kab. Tapin,2023,Oct,Rupiah,Investasi,2833706.692609
KALIMANTAN SELATAN,Kab. Tapin,2023,Oct,Rupiah,Konsumsi,1023181.238723
KALIMANTAN SELATAN,Kab. Tapin,2023,Nov,Rupiah,Modal Kerja,1570382.726145
KALIMANTAN SELATAN,Kab. Tapin,2023,Nov,Rupiah,Investasi,2983998.653074
KALIMANTAN SELATAN,Kab. Tapin,2023,Nov,Rupiah,Konsumsi,1049068.027229
KALIMANTAN SELATAN,Kab. Tapin,2023,Dec,Rupiah,Modal Kerja,1381273.987225
KALIMANTAN SELATAN,Kab. Tapin,2023,Dec,Rupiah,Investasi,2997439.722283
KALIMANTAN SELATAN,Kab. Tapin,2023,Dec,Rupiah,Konsumsi,1079742.010843
KALIMANTAN SELATAN,Kab. Tapin,2024,Jan,Rupiah,Modal Kerja,1763522.741241
KALIMANTAN SELATAN,Kab. Tapin,2024,Jan,Rupiah,Investasi,2934969.266226
KALIMANTAN SELATAN,Kab. Tapin,2024,Jan,Rupiah,Konsumsi,1124000.061965
KALIMANTAN SELATAN,Kab. Tapin,2024,Feb,Rupiah,Modal Kerja,1854050.41797
KALIMANTAN SELATAN,Kab. Tapin,2024,Feb,Rupiah,Investasi,2921848.789322
KALIMANTAN SELATAN,Kab. Tapin,2024,Feb,Rupiah,Konsumsi,1136565.630166
KALIMANTAN SELATAN,Kab. Tapin,2024,Mar,Rupiah,Modal Kerja,1805051.665639
KALIMANTAN SELATAN,Kab. Tapin,2024,Mar,Rupiah,Investasi,2900448.356965
KALIMANTAN SELATAN,Kab. Tapin,2024,Mar,Rupiah,Konsumsi,1133782.010619
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2018,,Rupiah,Modal Kerja,285832.304198
