Propinsi,Dati_II,Tahun,Bulan,Kurs,Tipe,Nominal
MALUKU UTARA,Kab. Halmahera Utara,2024,Mar,Rupiah,Investasi,799552.282883
MALUKU UTARA,Kab. Halmahera Utara,2024,Mar,Rupiah,Konsumsi,2034271.417685
MALUKU UTARA,Kab. Halmahera Timur,2018,,Rupiah,Modal Kerja,113710.743483
MALUKU UTARA,Kab. Halmahera Timur,2018,,Rupiah,Investasi,31601.982649
MALUKU UTARA,Kab. Halmahera Timur,2018,,Rupiah,Konsumsi,251600.756907
MALUKU UTARA,Kab. Halmahera Timur,2019,,Rupiah,Modal Kerja,133015.938401
MALUKU UTARA,Kab. Halmahera Timur,2019,,Rupiah,Investasi,29546.020342
MALUKU UTARA,Kab. Halmahera Timur,2019,,Rupiah,Konsumsi,344165.736549
MALUKU UTARA,Kab. Halmahera Timur,2020,,Rupiah,Modal Kerja,157734.350467
MALUKU UTARA,Kab. Halmahera Timur,2020,,Rupiah,Investasi,23903.085513
MALUKU UTARA,Kab. Halmahera Timur,2020,,Rupiah,Konsumsi,382481.360864
MALUKU UTARA,Kab. Halmahera Timur,2021,,Rupiah,Modal Kerja,184749.051013
MALUKU UTARA,Kab. Halmahera Timur,2021,,Rupiah,Investasi,336246.706065
MALUKU UTARA,Kab. Halmahera Timur,2021,,Rupiah,Konsumsi,438025.059026
MALUKU UTARA,Kab. Halmahera Timur,2022,,Rupiah,Modal Kerja,197788.391924
MALUKU UTARA,Kab. Halmahera Timur,2022,,Rupiah,Investasi,191922.601204
MALUKU UTARA,Kab. Halmahera Timur,2022,,Rupiah,Konsumsi,476376.807529
MALUKU UTARA,Kab. Halmahera Timur,2023,Mar,Rupiah,Modal Kerja,189642.519565
MALUKU UTARA,Kab. Halmahera Timur,2023,Mar,Rupiah,Investasi,111920.191148
MALUKU UTARA,Kab. Halmahera Timur,2023,Mar,Rupiah,Konsumsi,444472.704094
MALUKU UTARA,Kab. Halmahera Timur,2023,Apr,Rupiah,Modal Kerja,189613.23802
MALUKU UTARA,Kab. Halmahera Timur,2023,Apr,Rupiah,Investasi,112399.767866
MALUKU UTARA,Kab. Halmahera Timur,2023,Apr,Rupiah,Konsumsi,484253.20468
MALUKU UTARA,Kab. Halmahera Timur,2023,May,Rupiah,Modal Kerja,189398.010018
MALUKU UTARA,Kab. Halmahera Timur,2023,May,Rupiah,Investasi,111834.972973
MALUKU UTARA,Kab. Halmahera Timur,2023,May,Rupiah,Konsumsi,490507.013153
MALUKU UTARA,Kab. Halmahera Timur,2023,Jun,Rupiah,Modal Kerja,191433.187799
MALUKU UTARA,Kab. Halmahera Timur,2023,Jun,Rupiah,Investasi,112092.900018
MALUKU UTARA,Kab. Halmahera Timur,2023,Jun,Rupiah,Konsumsi,498079.281606
MALUKU UTARA,Kab. Halmahera Timur,2023,Jul,Rupiah,Modal Kerja,188524.865711
MALUKU UTARA,Kab. Halmahera Timur,2023,Jul,Rupiah,Investasi,111736.360854
MALUKU UTARA,Kab. Halmahera Timur,2023,Jul,Rupiah,Konsumsi,507167.715679
MALUKU UTARA,Kab. Halmahera Timur,2023,Aug,Rupiah,Modal Kerja,188283.368967
MALUKU UTARA,Kab. Halmahera Timur,2023,Aug,Rupiah,Investasi,112495.144119
MALUKU UTARA,Kab. Halmahera Timur,2023,Aug,Rupiah,Konsumsi,522428.94869
MALUKU UTARA,Kab. Halmahera Timur,2023,Sep,Rupiah,Modal Kerja,171913.892538
MALUKU UTARA,Kab. Halmahera Timur,2023,Sep,Rupiah,Investasi,112185.020286
MALUKU UTARA,Kab. Halmahera Timur,2023,Sep,Rupiah,Konsumsi,508271.678365
MALUKU UTARA,Kab. Halmahera Timur,2023,Oct,Rupiah,Modal Kerja,170123.427769
MALUKU UTARA,Kab. Halmahera Timur,2023,Oct,Rupiah,Investasi,112028.733962
MALUKU UTARA,Kab. Halmahera Timur,2023,Oct,Rupiah,Konsumsi,516654.507819
MALUKU UTARA,Kab. Halmahera Timur,2023,Nov,Rupiah,Modal Kerja,170653.25426
MALUKU UTARA,Kab. Halmahera Timur,2023,Nov,Rupiah,Investasi,112221.261642
MALUKU UTARA,Kab. Halmahera Timur,2023,Nov,Rupiah,Konsumsi,528437.493063
MALUKU UTARA,Kab. Halmahera Timur,2023,Dec,Rupiah,Modal Kerja,168780.205729
